Bandit,Reward,Algorithm
3.0,3.266368994180482,EpsilonGreedy
3.0,4.387491986040778,EpsilonGreedy
3.0,4.26414427811638,EpsilonGreedy
3.0,3.1578784742777333,EpsilonGreedy
3.0,4.229205266458147,EpsilonGreedy
3.0,2.5793321274138945,EpsilonGreedy
3.0,4.336549189044151,EpsilonGreedy
3.0,5.335952063924687,EpsilonGreedy
3.0,4.583913603999252,EpsilonGreedy
3.0,2.6586636900967298,EpsilonGreedy
3.0,4.203013536313756,EpsilonGreedy
3.0,6.328919397402409,EpsilonGreedy
3.0,3.473537528212563,EpsilonGreedy
3.0,4.284269074121278,EpsilonGreedy
3.0,4.453936373637787,EpsilonGreedy
3.0,4.076165913552976,EpsilonGreedy
3.0,5.014357533917723,EpsilonGreedy
3.0,3.6338461150602237,EpsilonGreedy
3.0,3.4641980014743003,EpsilonGreedy
3.0,5.317919485304961,EpsilonGreedy
3.0,5.252818761187718,EpsilonGreedy
3.0,5.445784996596518,EpsilonGreedy
3.0,2.675892866818942,EpsilonGreedy
3.0,4.83932054520126,EpsilonGreedy
3.0,4.254567226640327,EpsilonGreedy
3.0,2.827350750106504,EpsilonGreedy
3.0,5.462963625677903,EpsilonGreedy
3.0,4.8347165856311785,EpsilonGreedy
3.0,3.499440163683795,EpsilonGreedy
3.0,4.000975432280257,EpsilonGreedy
3.0,3.7865396140658114,EpsilonGreedy
3.0,5.280482375798339,EpsilonGreedy
3.0,4.748408887120711,EpsilonGreedy
3.0,3.7912326293303074,EpsilonGreedy
3.0,3.0564936441103074,EpsilonGreedy
3.0,4.186729117587795,EpsilonGreedy
3.0,2.9680583491851245,EpsilonGreedy
3.0,4.643428086005587,EpsilonGreedy
3.0,5.565018998169952,EpsilonGreedy
3.0,4.512830494968372,EpsilonGreedy
3.0,3.119879583212566,EpsilonGreedy
3.0,6.3463228711558415,EpsilonGreedy
3.0,4.259227609034234,EpsilonGreedy
3.0,1.7106235213790395,EpsilonGreedy
3.0,2.1239343363695964,EpsilonGreedy
3.0,3.7561591746520837,EpsilonGreedy
3.0,3.8126355709828097,EpsilonGreedy
3.0,2.716280683181603,EpsilonGreedy
3.0,4.634867496992121,EpsilonGreedy
3.0,1.9601868603177648,EpsilonGreedy
3.0,1.6416353152690166,EpsilonGreedy
3.0,4.860654891309725,EpsilonGreedy
3.0,4.701948812044195,EpsilonGreedy
3.0,4.5329190414015095,EpsilonGreedy
3.0,2.7133975786997233,EpsilonGreedy
3.0,3.3423765542043307,EpsilonGreedy
3.0,3.647952164661172,EpsilonGreedy
3.0,4.057037107827407,EpsilonGreedy
3.0,3.17917863062901,EpsilonGreedy
3.0,3.222284162374673,EpsilonGreedy
3.0,5.194688846258269,EpsilonGreedy
3.0,3.5947400924596584,EpsilonGreedy
3.0,4.77907740094024,EpsilonGreedy
3.0,4.951037248485524,EpsilonGreedy
3.0,4.925167106134246,EpsilonGreedy
3.0,3.78474238857727,EpsilonGreedy
3.0,2.003129806229422,EpsilonGreedy
3.0,2.699753824776712,EpsilonGreedy
3.0,3.3512179847573313,EpsilonGreedy
3.0,6.348221985711092,EpsilonGreedy
3.0,4.884754458527287,EpsilonGreedy
3.0,3.4379193576353044,EpsilonGreedy
3.0,4.4654351976837345,EpsilonGreedy
3.0,4.713927358471317,EpsilonGreedy
3.0,4.699508443537219,EpsilonGreedy
3.0,5.078779090034061,EpsilonGreedy
3.0,3.1204542515581526,EpsilonGreedy
3.0,4.126514014914519,EpsilonGreedy
3.0,4.620084629264726,EpsilonGreedy
3.0,3.8530339922185735,EpsilonGreedy
3.0,4.156698645045847,EpsilonGreedy
3.0,4.45442065961182,EpsilonGreedy
3.0,3.3541714150496236,EpsilonGreedy
3.0,3.306522298683797,EpsilonGreedy
3.0,6.796331083947109,EpsilonGreedy
3.0,4.260990521453718,EpsilonGreedy
3.0,5.652822730466109,EpsilonGreedy
3.0,3.512796054729245,EpsilonGreedy
3.0,3.7493401785792275,EpsilonGreedy
3.0,4.865566206431833,EpsilonGreedy
3.0,3.904370639442319,EpsilonGreedy
3.0,5.988247974321272,EpsilonGreedy
3.0,5.434000617791158,EpsilonGreedy
3.0,3.5848191676909438,EpsilonGreedy
3.0,2.9505003023600516,EpsilonGreedy
3.0,5.315749679760925,EpsilonGreedy
3.0,2.729917076783501,EpsilonGreedy
3.0,2.824515466336358,EpsilonGreedy
3.0,3.1471092009667854,EpsilonGreedy
3.0,4.275280223721821,EpsilonGreedy
3.0,3.962647211932378,EpsilonGreedy
3.0,3.1224616781858603,EpsilonGreedy
3.0,4.323846556732253,EpsilonGreedy
3.0,3.7186911038733994,EpsilonGreedy
3.0,3.659127589064991,EpsilonGreedy
3.0,4.726721411331883,EpsilonGreedy
3.0,1.2450312438474422,EpsilonGreedy
3.0,5.079315002333448,EpsilonGreedy
3.0,4.654684656246174,EpsilonGreedy
3.0,5.523855064135819,EpsilonGreedy
3.0,4.106521223626062,EpsilonGreedy
3.0,4.89379529207218,EpsilonGreedy
3.0,5.193074094179121,EpsilonGreedy
3.0,4.812548257463999,EpsilonGreedy
3.0,4.321119848704422,EpsilonGreedy
3.0,4.359846648564982,EpsilonGreedy
3.0,3.230163435241439,EpsilonGreedy
3.0,3.9368083631246975,EpsilonGreedy
3.0,4.210128691293566,EpsilonGreedy
3.0,4.99934158645163,EpsilonGreedy
3.0,2.950340633048076,EpsilonGreedy
3.0,3.0725300252063956,EpsilonGreedy
3.0,3.7315798751270437,EpsilonGreedy
3.0,2.7326073470062004,EpsilonGreedy
3.0,3.9111021550331144,EpsilonGreedy
3.0,5.352833842862515,EpsilonGreedy
3.0,3.1615869211188796,EpsilonGreedy
3.0,4.8230204551213625,EpsilonGreedy
3.0,4.3007836468991645,EpsilonGreedy
3.0,3.1825106996523465,EpsilonGreedy
3.0,6.1814234568107,EpsilonGreedy
3.0,3.996230088332129,EpsilonGreedy
3.0,4.602913419917028,EpsilonGreedy
3.0,1.0402198306197286,EpsilonGreedy
3.0,4.568138798185819,EpsilonGreedy
3.0,3.971651146768351,EpsilonGreedy
3.0,6.125221306420405,EpsilonGreedy
3.0,3.045510550537523,EpsilonGreedy
3.0,3.70995874307965,EpsilonGreedy
3.0,3.373025198943905,EpsilonGreedy
3.0,4.555047896917435,EpsilonGreedy
3.0,4.303766019766385,EpsilonGreedy
3.0,3.9292169176002605,EpsilonGreedy
3.0,3.0590730296548188,EpsilonGreedy
3.0,4.557196853927522,EpsilonGreedy
3.0,3.9277582540323484,EpsilonGreedy
3.0,4.506797613210445,EpsilonGreedy
3.0,3.4547278721123273,EpsilonGreedy
3.0,4.562002028465603,EpsilonGreedy
3.0,4.194972476512537,EpsilonGreedy
3.0,5.126123002787525,EpsilonGreedy
3.0,3.4379915044277456,EpsilonGreedy
3.0,4.433253866955298,EpsilonGreedy
3.0,3.553337296820246,EpsilonGreedy
3.0,3.5645472391023656,EpsilonGreedy
3.0,3.092291501920315,EpsilonGreedy
3.0,4.5635159573092094,EpsilonGreedy
3.0,5.613809916062086,EpsilonGreedy
3.0,3.8024357081009215,EpsilonGreedy
3.0,3.252782720567648,EpsilonGreedy
3.0,2.9626006345422637,EpsilonGreedy
3.0,4.711914648070396,EpsilonGreedy
3.0,2.9903585121865994,EpsilonGreedy
3.0,3.916811359590671,EpsilonGreedy
3.0,4.734298360757846,EpsilonGreedy
3.0,5.012023014094822,EpsilonGreedy
3.0,4.786483530875781,EpsilonGreedy
3.0,1.7736696687246756,EpsilonGreedy
3.0,5.684794142275463,EpsilonGreedy
3.0,3.501905450966766,EpsilonGreedy
3.0,3.730753603736779,EpsilonGreedy
3.0,4.088773947102365,EpsilonGreedy
3.0,2.780536424681829,EpsilonGreedy
3.0,4.617925458715112,EpsilonGreedy
3.0,3.4509645760117724,EpsilonGreedy
3.0,2.980827955720949,EpsilonGreedy
3.0,3.4115617101096927,EpsilonGreedy
3.0,3.5254163553159974,EpsilonGreedy
3.0,4.12921189137606,EpsilonGreedy
3.0,4.090743777086307,EpsilonGreedy
3.0,3.830096519912077,EpsilonGreedy
3.0,3.5286561883164436,EpsilonGreedy
3.0,3.6958991337140725,EpsilonGreedy
3.0,2.9863235670436667,EpsilonGreedy
3.0,5.0061152386304535,EpsilonGreedy
3.0,4.277331441568918,EpsilonGreedy
3.0,4.599756108356243,EpsilonGreedy
3.0,3.3548266792746473,EpsilonGreedy
3.0,4.747740186857077,EpsilonGreedy
3.0,3.3904128655105947,EpsilonGreedy
3.0,4.259798248239764,EpsilonGreedy
3.0,3.784052565418543,EpsilonGreedy
3.0,5.482126392268139,EpsilonGreedy
3.0,2.739014362843839,EpsilonGreedy
3.0,4.668170932553978,EpsilonGreedy
3.0,3.099071309798939,EpsilonGreedy
3.0,4.774106180465094,EpsilonGreedy
3.0,5.137523737889152,EpsilonGreedy
3.0,3.758548711453586,EpsilonGreedy
3.0,4.75197643973845,EpsilonGreedy
3.0,4.1894691564908095,EpsilonGreedy
3.0,4.553697496120807,EpsilonGreedy
3.0,3.4608463428794503,EpsilonGreedy
3.0,4.189265681652168,EpsilonGreedy
3.0,3.932594145675398,EpsilonGreedy
3.0,3.101395423318625,EpsilonGreedy
3.0,4.6260529764842735,EpsilonGreedy
3.0,2.5077790458845435,EpsilonGreedy
3.0,3.314092031346732,EpsilonGreedy
3.0,3.4407905442353073,EpsilonGreedy
3.0,4.477954051532284,EpsilonGreedy
3.0,3.2673590310337923,EpsilonGreedy
3.0,2.625152402165421,EpsilonGreedy
3.0,2.37986175260634,EpsilonGreedy
3.0,5.978765081330655,EpsilonGreedy
3.0,3.650880613627326,EpsilonGreedy
3.0,3.983591114266844,EpsilonGreedy
3.0,3.3843898225745797,EpsilonGreedy
3.0,3.6167032899643625,EpsilonGreedy
3.0,3.63261981105657,EpsilonGreedy
3.0,3.050796347668642,EpsilonGreedy
3.0,4.4048496100673376,EpsilonGreedy
3.0,5.338420033407643,EpsilonGreedy
3.0,3.7268790518374204,EpsilonGreedy
3.0,3.6730428944293343,EpsilonGreedy
3.0,3.184227650706004,EpsilonGreedy
3.0,4.890354194390994,EpsilonGreedy
3.0,2.0234549188935436,EpsilonGreedy
3.0,3.251105209422494,EpsilonGreedy
3.0,3.0149619856197747,EpsilonGreedy
3.0,3.237552531626043,EpsilonGreedy
3.0,5.475876644507617,EpsilonGreedy
3.0,3.12244025097972,EpsilonGreedy
3.0,3.491035308904914,EpsilonGreedy
3.0,5.177873653498887,EpsilonGreedy
3.0,4.753773566924878,EpsilonGreedy
3.0,3.7131388043013285,EpsilonGreedy
3.0,2.610114601639259,EpsilonGreedy
3.0,3.079506038266864,EpsilonGreedy
3.0,3.6666476075766377,EpsilonGreedy
3.0,3.428051783382476,EpsilonGreedy
3.0,4.494887619889732,EpsilonGreedy
3.0,4.661491202335718,EpsilonGreedy
3.0,3.785285124098291,EpsilonGreedy
3.0,2.5255085162342557,EpsilonGreedy
3.0,2.4857515100088263,EpsilonGreedy
3.0,3.6990329204004917,EpsilonGreedy
3.0,3.42388867928188,EpsilonGreedy
3.0,2.6983725809106587,EpsilonGreedy
3.0,5.054492175565536,EpsilonGreedy
3.0,1.5415493313382673,EpsilonGreedy
3.0,3.4921423011680512,EpsilonGreedy
3.0,4.406702121075936,EpsilonGreedy
3.0,3.9942547319550585,EpsilonGreedy
3.0,3.921985077210746,EpsilonGreedy
3.0,2.6819623517086546,EpsilonGreedy
3.0,3.3613894149937527,EpsilonGreedy
3.0,2.7082431609534345,EpsilonGreedy
3.0,2.026580063412477,EpsilonGreedy
3.0,5.386697290983394,EpsilonGreedy
3.0,4.914862318604093,EpsilonGreedy
3.0,4.319003289188856,EpsilonGreedy
3.0,3.179831781908545,EpsilonGreedy
3.0,4.32706626236863,EpsilonGreedy
3.0,2.8149115046621587,EpsilonGreedy
3.0,3.8240799400518366,EpsilonGreedy
3.0,3.487267151404338,EpsilonGreedy
3.0,3.0803142703564976,EpsilonGreedy
3.0,2.848487478407806,EpsilonGreedy
3.0,3.871683379440764,EpsilonGreedy
3.0,2.7814534705534566,EpsilonGreedy
3.0,3.1970019364297606,EpsilonGreedy
3.0,4.7503856697312665,EpsilonGreedy
3.0,4.934157220759246,EpsilonGreedy
3.0,5.516554944744703,EpsilonGreedy
3.0,2.949812785638453,EpsilonGreedy
3.0,5.5614036567943925,EpsilonGreedy
3.0,4.591783879493275,EpsilonGreedy
3.0,3.3326947096632322,EpsilonGreedy
3.0,4.0763722271894895,EpsilonGreedy
3.0,2.0529784456611058,EpsilonGreedy
3.0,4.374074512942748,EpsilonGreedy
3.0,2.4417386855189616,EpsilonGreedy
3.0,5.578764715125073,EpsilonGreedy
3.0,3.777382734126038,EpsilonGreedy
3.0,4.937774001158188,EpsilonGreedy
3.0,4.2370256316237755,EpsilonGreedy
3.0,3.3864790393245654,EpsilonGreedy
3.0,3.9566907018320068,EpsilonGreedy
3.0,4.657750599831509,EpsilonGreedy
3.0,4.513792250802004,EpsilonGreedy
3.0,4.751213419494912,EpsilonGreedy
3.0,6.027024344536795,EpsilonGreedy
3.0,3.8486513844688472,EpsilonGreedy
3.0,4.289131311675299,EpsilonGreedy
3.0,4.362756788633215,EpsilonGreedy
3.0,4.552487687990938,EpsilonGreedy
3.0,1.5252236019912089,EpsilonGreedy
3.0,4.398809938905248,EpsilonGreedy
3.0,4.288917455849555,EpsilonGreedy
3.0,3.145562123516524,EpsilonGreedy
3.0,4.149654338013048,EpsilonGreedy
3.0,5.764738184355785,EpsilonGreedy
3.0,3.885608453898693,EpsilonGreedy
3.0,5.518900024187109,EpsilonGreedy
3.0,2.6341871743506,EpsilonGreedy
3.0,3.393236539481771,EpsilonGreedy
3.0,2.940851665278371,EpsilonGreedy
3.0,2.9808759282712916,EpsilonGreedy
3.0,3.6803689770390315,EpsilonGreedy
3.0,4.508714197469928,EpsilonGreedy
3.0,2.62713348502482,EpsilonGreedy
3.0,2.954520853113201,EpsilonGreedy
3.0,3.0993322743945524,EpsilonGreedy
3.0,4.276615543314321,EpsilonGreedy
3.0,3.8885586989618823,EpsilonGreedy
3.0,4.403947788258618,EpsilonGreedy
3.0,4.0739370398405566,EpsilonGreedy
3.0,3.763003012867698,EpsilonGreedy
3.0,4.402648573570246,EpsilonGreedy
3.0,4.393660821009739,EpsilonGreedy
3.0,2.728877565230591,EpsilonGreedy
3.0,2.77032868188034,EpsilonGreedy
3.0,5.216477934627932,EpsilonGreedy
3.0,5.504342993586622,EpsilonGreedy
3.0,3.577489026645672,EpsilonGreedy
3.0,3.66691123241141,EpsilonGreedy
3.0,4.14269624926736,EpsilonGreedy
3.0,2.9041824726672814,EpsilonGreedy
3.0,3.43661836235394,EpsilonGreedy
3.0,5.7075145503215925,EpsilonGreedy
3.0,4.926373056295611,EpsilonGreedy
3.0,6.345736302574608,EpsilonGreedy
3.0,4.567488305001797,EpsilonGreedy
3.0,2.6617503276600134,EpsilonGreedy
3.0,3.362728539836526,EpsilonGreedy
3.0,1.8697474642355858,EpsilonGreedy
3.0,2.086492832199104,EpsilonGreedy
3.0,3.145939905686411,EpsilonGreedy
3.0,2.553766395350479,EpsilonGreedy
3.0,2.5688688123977483,EpsilonGreedy
3.0,4.458758613226274,EpsilonGreedy
3.0,2.5101847609155143,EpsilonGreedy
3.0,2.258382446959249,EpsilonGreedy
3.0,5.4242541779724,EpsilonGreedy
3.0,5.154829058989531,EpsilonGreedy
3.0,2.624888062655333,EpsilonGreedy
3.0,3.2365185126524767,EpsilonGreedy
3.0,3.605665972489985,EpsilonGreedy
3.0,3.5700578089528117,EpsilonGreedy
3.0,4.497024184386452,EpsilonGreedy
3.0,5.921642376515578,EpsilonGreedy
3.0,4.27572134653143,EpsilonGreedy
3.0,4.200684012119582,EpsilonGreedy
3.0,2.895394974503666,EpsilonGreedy
3.0,4.0417595142365395,EpsilonGreedy
3.0,5.02792956072809,EpsilonGreedy
3.0,3.6925701815195127,EpsilonGreedy
3.0,6.3557179061658715,EpsilonGreedy
3.0,3.0677615058420296,EpsilonGreedy
3.0,4.589048319784835,EpsilonGreedy
3.0,2.423683170477613,EpsilonGreedy
3.0,2.4474257158096986,EpsilonGreedy
3.0,2.968619291159807,EpsilonGreedy
3.0,4.788855933460262,EpsilonGreedy
3.0,5.741137744733633,EpsilonGreedy
3.0,3.2599442782051953,EpsilonGreedy
3.0,3.237672448044914,EpsilonGreedy
3.0,4.248419108880848,EpsilonGreedy
3.0,3.4406801814022425,EpsilonGreedy
3.0,3.382606270226388,EpsilonGreedy
3.0,3.2558419190550456,EpsilonGreedy
3.0,4.945912611195862,EpsilonGreedy
3.0,5.402393207423165,EpsilonGreedy
3.0,2.5590420609809748,EpsilonGreedy
3.0,4.550013847842219,EpsilonGreedy
3.0,2.463168586733021,EpsilonGreedy
3.0,3.9834145587365155,EpsilonGreedy
3.0,3.8366485538109196,EpsilonGreedy
3.0,5.950939028999972,EpsilonGreedy
3.0,5.735822740750391,EpsilonGreedy
3.0,5.98899741578913,EpsilonGreedy
3.0,5.276659381350258,EpsilonGreedy
3.0,3.0239153414100812,EpsilonGreedy
3.0,3.531586075077645,EpsilonGreedy
3.0,4.968631832626693,EpsilonGreedy
3.0,6.112183470914328,EpsilonGreedy
3.0,2.787354030976056,EpsilonGreedy
3.0,3.05567502201424,EpsilonGreedy
3.0,3.3328231264447763,EpsilonGreedy
3.0,4.112682222897781,EpsilonGreedy
3.0,3.3356664465956505,EpsilonGreedy
3.0,5.559155193494603,EpsilonGreedy
3.0,5.057168197786194,EpsilonGreedy
3.0,4.24670205676726,EpsilonGreedy
3.0,3.6606146598907476,EpsilonGreedy
3.0,5.047767584445367,EpsilonGreedy
3.0,5.319524542795483,EpsilonGreedy
3.0,5.213196252394659,EpsilonGreedy
3.0,3.5352324787513485,EpsilonGreedy
3.0,3.6838190507130895,EpsilonGreedy
3.0,4.501974634649055,EpsilonGreedy
3.0,3.6722055065942225,EpsilonGreedy
3.0,1.996606479492388,EpsilonGreedy
3.0,4.353194314279925,EpsilonGreedy
3.0,4.150949292477698,EpsilonGreedy
3.0,5.0713985083046245,EpsilonGreedy
3.0,4.33941738923857,EpsilonGreedy
3.0,3.425064102770305,EpsilonGreedy
3.0,3.3192317054072227,EpsilonGreedy
3.0,3.1100401117002416,EpsilonGreedy
3.0,2.8959787203062954,EpsilonGreedy
3.0,3.240192726784332,EpsilonGreedy
3.0,3.6279241861853917,EpsilonGreedy
3.0,5.033870778545535,EpsilonGreedy
3.0,4.349288424862242,EpsilonGreedy
3.0,4.044169572729378,EpsilonGreedy
3.0,2.002986418082598,EpsilonGreedy
3.0,3.9944216783850526,EpsilonGreedy
3.0,3.2881317973923636,EpsilonGreedy
3.0,4.390078990720863,EpsilonGreedy
3.0,3.858944488442794,EpsilonGreedy
3.0,4.208008158835326,EpsilonGreedy
3.0,2.743901676559938,EpsilonGreedy
3.0,3.449274503283009,EpsilonGreedy
3.0,4.883118898952606,EpsilonGreedy
3.0,6.518248572597001,EpsilonGreedy
3.0,4.230617421928372,EpsilonGreedy
3.0,4.054262244179066,EpsilonGreedy
3.0,2.473843797023836,EpsilonGreedy
3.0,3.2885836990786594,EpsilonGreedy
3.0,3.7465282555912927,EpsilonGreedy
3.0,2.8462462794420595,EpsilonGreedy
3.0,3.4245660340109976,EpsilonGreedy
3.0,3.296853000011739,EpsilonGreedy
3.0,3.7896239571806167,EpsilonGreedy
3.0,2.47817840044298,EpsilonGreedy
3.0,4.383124292227821,EpsilonGreedy
3.0,4.027633005637202,EpsilonGreedy
3.0,3.530673872457564,EpsilonGreedy
3.0,3.8666603854978265,EpsilonGreedy
3.0,1.999543362930658,EpsilonGreedy
3.0,4.678880889988067,EpsilonGreedy
3.0,3.0702409122935395,EpsilonGreedy
3.0,5.66208754622207,EpsilonGreedy
3.0,5.324674131669356,EpsilonGreedy
3.0,3.982307922449895,EpsilonGreedy
3.0,4.16047259062688,EpsilonGreedy
3.0,4.150395899518357,EpsilonGreedy
3.0,4.815948562455888,EpsilonGreedy
3.0,5.086500262456895,EpsilonGreedy
3.0,4.142687217621167,EpsilonGreedy
3.0,3.7518666694475398,EpsilonGreedy
3.0,3.5857698448841293,EpsilonGreedy
3.0,3.0433806327994577,EpsilonGreedy
3.0,3.187543274910982,EpsilonGreedy
3.0,6.409734700453491,EpsilonGreedy
3.0,3.419101326605417,EpsilonGreedy
3.0,3.703818711728077,EpsilonGreedy
3.0,3.9160563909660238,EpsilonGreedy
3.0,3.2743332816037842,EpsilonGreedy
3.0,4.377241685034511,EpsilonGreedy
3.0,3.771582348360763,EpsilonGreedy
3.0,4.319746515455464,EpsilonGreedy
3.0,4.495221036599326,EpsilonGreedy
3.0,5.178331163797249,EpsilonGreedy
3.0,3.112727666718338,EpsilonGreedy
3.0,3.3187593473022243,EpsilonGreedy
3.0,4.632634479061442,EpsilonGreedy
3.0,5.459832364279094,EpsilonGreedy
3.0,3.3036490891622017,EpsilonGreedy
3.0,4.896689481424084,EpsilonGreedy
3.0,3.601532742388672,EpsilonGreedy
3.0,4.4357553507368745,EpsilonGreedy
3.0,4.485449557972667,EpsilonGreedy
3.0,4.0260033563678315,EpsilonGreedy
3.0,4.473508815780886,EpsilonGreedy
3.0,5.9822876462268555,EpsilonGreedy
3.0,4.454541467383633,EpsilonGreedy
3.0,3.902212928154627,EpsilonGreedy
3.0,5.187532434936887,EpsilonGreedy
3.0,2.545568144588881,EpsilonGreedy
3.0,3.528528976380769,EpsilonGreedy
3.0,4.6737158176242914,EpsilonGreedy
3.0,5.078727573804372,EpsilonGreedy
3.0,3.5015315960158864,EpsilonGreedy
3.0,4.539946225514077,EpsilonGreedy
3.0,4.799745906416154,EpsilonGreedy
3.0,4.194948324825565,EpsilonGreedy
3.0,4.296693336557911,EpsilonGreedy
3.0,2.9845648516440235,EpsilonGreedy
3.0,2.390374627996086,EpsilonGreedy
3.0,3.6753259635259377,EpsilonGreedy
3.0,3.6636815177818742,EpsilonGreedy
3.0,5.225182528917244,EpsilonGreedy
3.0,3.2401181282748093,EpsilonGreedy
3.0,3.8957201006638544,EpsilonGreedy
3.0,3.6328161040538465,EpsilonGreedy
3.0,3.1302203962891544,EpsilonGreedy
3.0,5.325543592764943,EpsilonGreedy
3.0,2.6852887366626836,EpsilonGreedy
3.0,3.8406361620078644,EpsilonGreedy
3.0,2.210652152233523,EpsilonGreedy
3.0,3.4244902392854892,EpsilonGreedy
3.0,4.569166206119835,EpsilonGreedy
3.0,3.653516032398926,EpsilonGreedy
3.0,4.0347830856361915,EpsilonGreedy
3.0,3.153808383710097,EpsilonGreedy
3.0,3.6539640361330643,EpsilonGreedy
3.0,4.374533807703153,EpsilonGreedy
3.0,4.248808135719272,EpsilonGreedy
3.0,4.371776948519924,EpsilonGreedy
3.0,4.182810801012605,EpsilonGreedy
3.0,3.2848268729091252,EpsilonGreedy
3.0,3.5417157711002125,EpsilonGreedy
3.0,4.25842591868882,EpsilonGreedy
3.0,5.050971486619631,EpsilonGreedy
3.0,3.590438030726769,EpsilonGreedy
3.0,4.1794085791583955,EpsilonGreedy
3.0,4.937255464906094,EpsilonGreedy
3.0,2.6419427402781883,EpsilonGreedy
3.0,3.826060811239549,EpsilonGreedy
3.0,4.8806174401652545,EpsilonGreedy
3.0,3.2687202304418137,EpsilonGreedy
3.0,4.112492866519703,EpsilonGreedy
3.0,4.705172999815652,EpsilonGreedy
3.0,5.3256289371644945,EpsilonGreedy
3.0,3.568610655914235,EpsilonGreedy
3.0,4.246859723641239,EpsilonGreedy
3.0,3.628983243903141,EpsilonGreedy
3.0,4.905230115961229,EpsilonGreedy
3.0,7.083399822557643,EpsilonGreedy
3.0,5.711695537549769,EpsilonGreedy
3.0,3.740246053904983,EpsilonGreedy
3.0,3.1592022852325816,EpsilonGreedy
3.0,2.2029531844179306,EpsilonGreedy
3.0,5.713275290721233,EpsilonGreedy
3.0,3.3601214278411593,EpsilonGreedy
3.0,2.9007872042141494,EpsilonGreedy
3.0,5.385758184992382,EpsilonGreedy
3.0,4.484627418269868,EpsilonGreedy
3.0,3.1851701981633314,EpsilonGreedy
3.0,3.7623519634717733,EpsilonGreedy
3.0,2.014239459479083,EpsilonGreedy
3.0,4.028286622516972,EpsilonGreedy
3.0,3.426034914999211,EpsilonGreedy
3.0,5.028947616681432,EpsilonGreedy
3.0,2.262839440168116,EpsilonGreedy
3.0,2.852121824442915,EpsilonGreedy
3.0,2.548047260779888,EpsilonGreedy
3.0,4.06028776459195,EpsilonGreedy
3.0,4.528990608814357,EpsilonGreedy
3.0,3.063451095026884,EpsilonGreedy
3.0,3.740980816377119,EpsilonGreedy
3.0,5.302521180823841,EpsilonGreedy
3.0,2.266213547678278,EpsilonGreedy
3.0,2.910517162865635,EpsilonGreedy
3.0,4.993283071556924,EpsilonGreedy
3.0,3.7102687312632465,EpsilonGreedy
3.0,1.1659151425458467,EpsilonGreedy
3.0,4.317973577396955,EpsilonGreedy
3.0,4.411755993028455,EpsilonGreedy
3.0,6.22616892175429,EpsilonGreedy
3.0,3.46054219132998,EpsilonGreedy
3.0,5.2219656616391665,EpsilonGreedy
3.0,4.953256666747209,EpsilonGreedy
3.0,4.6612668167318345,EpsilonGreedy
3.0,2.493924516421644,EpsilonGreedy
3.0,2.892804299545913,EpsilonGreedy
3.0,2.414686838853922,EpsilonGreedy
3.0,3.374857545678196,EpsilonGreedy
3.0,3.0864644394497156,EpsilonGreedy
3.0,3.468379418285743,EpsilonGreedy
3.0,4.089283466482187,EpsilonGreedy
3.0,5.439307363266144,EpsilonGreedy
3.0,4.682646522248714,EpsilonGreedy
3.0,3.5655836257400537,EpsilonGreedy
3.0,3.5650268507326315,EpsilonGreedy
3.0,3.999685621062842,EpsilonGreedy
3.0,4.502503148440111,EpsilonGreedy
3.0,3.1684579705267293,EpsilonGreedy
3.0,4.216892551632556,EpsilonGreedy
3.0,2.154253487229739,EpsilonGreedy
3.0,4.178378555363472,EpsilonGreedy
3.0,3.1702809111449253,EpsilonGreedy
3.0,5.370357573494552,EpsilonGreedy
3.0,3.766904868900261,EpsilonGreedy
3.0,2.2779014760487906,EpsilonGreedy
3.0,4.129047332458307,EpsilonGreedy
3.0,3.07936707496257,EpsilonGreedy
3.0,4.71546505478216,EpsilonGreedy
3.0,3.884297901746565,EpsilonGreedy
3.0,4.050161686240966,EpsilonGreedy
3.0,4.61766603737982,EpsilonGreedy
3.0,4.200388982924164,EpsilonGreedy
3.0,4.771765669687431,EpsilonGreedy
3.0,4.69028371741174,EpsilonGreedy
3.0,5.011993342608322,EpsilonGreedy
3.0,3.684396863850129,EpsilonGreedy
3.0,5.364449569657664,EpsilonGreedy
3.0,5.120202032960649,EpsilonGreedy
3.0,3.9845172264096607,EpsilonGreedy
3.0,5.448172223145571,EpsilonGreedy
3.0,3.231997013672335,EpsilonGreedy
3.0,4.436115159902237,EpsilonGreedy
3.0,3.4056129888225253,EpsilonGreedy
3.0,4.923724771552837,EpsilonGreedy
3.0,6.088173913639292,EpsilonGreedy
3.0,3.367937960756955,EpsilonGreedy
3.0,3.595786563501276,EpsilonGreedy
3.0,3.2125100959084554,EpsilonGreedy
3.0,3.4448406454621745,EpsilonGreedy
3.0,4.1535669046158565,EpsilonGreedy
3.0,3.3794528357668567,EpsilonGreedy
3.0,4.721342217654201,EpsilonGreedy
3.0,4.200055183298971,EpsilonGreedy
3.0,5.514264181402105,EpsilonGreedy
3.0,3.0932133485541113,EpsilonGreedy
3.0,3.9730588243048732,EpsilonGreedy
3.0,3.7890336999181393,EpsilonGreedy
3.0,2.249015407756572,EpsilonGreedy
3.0,2.5232583315161436,EpsilonGreedy
3.0,3.7582053304405245,EpsilonGreedy
3.0,4.273935337298282,EpsilonGreedy
3.0,3.7801213507861666,EpsilonGreedy
3.0,3.8032486021255454,EpsilonGreedy
